STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2023,,2.16,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2024,,0.16,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",UA,Ukraine,2020,,-0.57,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",UA,Ukraine,2021,,0.43,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",UA,Ukraine,2022,,-7.01,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",UA,Ukraine,2023,,1.46,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",XK,Kosovo*,2020,,-2.48,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",XK,Kosovo*,2021,,3.54,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",XK,Kosovo*,2022,,1.77,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",XK,Kosovo*,2023,,1.28,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CON_PPCH_PRE,"Contribution to GDP growth, percentage point change on previous period",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",XK,Kosovo*,2024,,0.65,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AL,Albania,2020,,2192.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AL,Albania,2021,,2475.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AL,Albania,2022,,3208.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AL,Albania,2023,,4007.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AL,Albania,2024,,4757.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AT,Austria,2020,,68261.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AT,Austria,2021,,71823.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AT,Austria,2022,,86767.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AT,Austria,2023,,88442.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",AT,Austria,2024,,91385.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2020,,3241.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2021,,3787.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2022,,4696.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2023,,5168.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BA,Bosnia and Herzegovina,2024,,5666.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BE,Belgium,2020,,75066.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BE,Belgium,2021,,86270.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BE,Belgium,2022,,98819.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BE,Belgium,2023,,104940.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BE,Belgium,2024,,107159.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BG,Bulgaria,2020,,11479.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BG,Bulgaria,2021,,14441.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BG,Bulgaria,2022,,16705.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BG,Bulgaria,2023,,19204.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",BG,Bulgaria,2024,,20491.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CH,Switzerland,2020,,120078.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CH,Switzerland,2021,,129810.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CH,Switzerland,2022,,161251.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CH,Switzerland,2023,,165692.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CH,Switzerland,2024,,166734.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CY,Cyprus,2020,,3716.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CY,Cyprus,2021,,5124.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CY,Cyprus,2022,,6396.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CY,Cyprus,2023,,6541.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CY,Cyprus,2024,,6979.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CZ,Czechia,2020,,34237.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CZ,Czechia,2021,,39443.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CZ,Czechia,2022,,46431.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CZ,Czechia,2023,,52739.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",CZ,Czechia,2024,,51918.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DE,Germany,2020,,498526.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DE,Germany,2021,,527277.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DE,Germany,2022,,611855.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DE,Germany,2023,,626293.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DE,Germany,2024,,641807.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DK,Denmark,2020,,54930.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DK,Denmark,2021,,67533.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DK,Denmark,2022,,87737.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DK,Denmark,2023,,64066.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",DK,Denmark,2024,,65776.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EE,Estonia,2020,,4984.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EE,Estonia,2021,,5583.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EE,Estonia,2022,,6323.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EE,Estonia,2023,,6577.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EE,Estonia,2024,,6532.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EL,Greece,2020,,32542.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EL,Greece,2021,,37553.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EL,Greece,2022,,45930.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EL,Greece,2023,,49589.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EL,Greece,2024,,51709.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ES,Spain,2020,,210351.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ES,Spain,2021,,248408.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ES,Spain,2022,,296422.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ES,Spain,2023,,326779.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ES,Spain,2024,,349382.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2020,,2151270.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2021,,2413790.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2022,,2796794.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2023,,2922688.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",EU27_2020,European Union - 27 countries (from 2020),2024,,3054204.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FI,Finland,2020,,28806.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FI,Finland,2021,,29882.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FI,Finland,2022,,32682.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FI,Finland,2023,,34696.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FI,Finland,2024,,34682.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FR,France,2020,,324101.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FR,France,2021,,369322.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FR,France,2022,,422808.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FR,France,2023,,420557.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",FR,France,2024,,432066.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HR,Croatia,2020,,8630.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HR,Croatia,2021,,10712.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HR,Croatia,2022,,13669.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HR,Croatia,2023,,15679.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HR,Croatia,2024,,17063.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HU,Hungary,2020,,20895.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HU,Hungary,2021,,23726.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HU,Hungary,2022,,25610.8,,,,,
