STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LU,Luxembourg,2021,,47.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LU,Luxembourg,2022,,49.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LU,Luxembourg,2023,,48.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LU,Luxembourg,2024,,47.3,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LV,Latvia,2020,,51.4,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LV,Latvia,2021,,49.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LV,Latvia,2022,,49.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LV,Latvia,2023,,52.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),LV,Latvia,2024,,55.4,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),ME,Montenegro,2020,,44.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),ME,Montenegro,2021,,40.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),ME,Montenegro,2022,,40.1,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),ME,Montenegro,2023,,41.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MK,North Macedonia,2020,,38.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MK,North Macedonia,2021,,38.1,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MK,North Macedonia,2022,,37.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MK,North Macedonia,2023,,37.3,,e,estimated,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MT,Malta,2020,,44.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MT,Malta,2021,,41.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MT,Malta,2022,,41.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MT,Malta,2023,,40.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),MT,Malta,2024,,41.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NL,Netherlands,2020,,49.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NL,Netherlands,2021,,47.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NL,Netherlands,2022,,45.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NL,Netherlands,2023,,46.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NL,Netherlands,2024,,46.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NO,Norway,2020,,50.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NO,Norway,2021,,42.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NO,Norway,2022,,34.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NO,Norway,2023,,42.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),NO,Norway,2024,,43.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PL,Poland,2020,,40.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PL,Poland,2021,,38.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PL,Poland,2022,,37.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PL,Poland,2023,,39.1,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PL,Poland,2024,,41.4,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PT,Portugal,2020,,48.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PT,Portugal,2021,,47.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PT,Portugal,2022,,46.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PT,Portugal,2023,,47.1,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),PT,Portugal,2024,,48.3,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2020,,39.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2021,,37.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2022,,37.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2023,,37.7,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2024,,40.8,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RS,Serbia,2020,,42.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RS,Serbia,2021,,42.0,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RS,Serbia,2022,,42.4,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RS,Serbia,2023,,41.8,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),RS,Serbia,2024,,43.9,,p,provisional,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2020,,48.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2021,,48.0,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2022,,47.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2023,,47.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2024,,48.1,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2020,,53.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2021,,52.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2022,,51.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2023,,51.2,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2024,,51.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SK,Slovakia,2020,,43.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SK,Slovakia,2021,,42.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SK,Slovakia,2022,,42.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SK,Slovakia,2023,,41.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),SK,Slovakia,2024,,42.1,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),TR,Türkiye,2020,,29.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),TR,Türkiye,2021,,26.8,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),TR,Türkiye,2022,,23.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),TR,Türkiye,2023,,28.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),TR,Türkiye,2024,,33.5,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),UA,Ukraine,2020,,43.7,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),UA,Ukraine,2021,,40.9,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),UA,Ukraine,2022,,53.3,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),UA,Ukraine,2023,,49.6,,,,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),XK,Kosovo*,2020,,,,,,C,confidential
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),XK,Kosovo*,2021,,26.3,,e,estimated,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),XK,Kosovo*,2022,,25.9,,e,estimated,,
dataflow,ESTAT:TEC00013(1.0),Compensation of employees,A,Annual,D1,Compensation of employees,PC_GDP,Percentage of gross domestic product (GDP),XK,Kosovo*,2023,,28.2,,e,estimated,,
